x1,y1
21,3.7318
20,3.0002
20,3
19,2.6958
18,2.3909
17,2.0854
16.613,2
16,1.9444
15,1.9137
14,1.9404
13.285,2
13,2.0624
12,2.3935
11,2.7447
10.274,3
10,3.1982
9,3.9705
8.9688,4
8.181,5
8,5.301
7.7195,6
7.4307,7
7.3877,8
8,9
9,9
10,9
11,9
12,9
13,9
14,9
15,9
15,9
15.613,10
15.602,11
15.609,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.7257,14
7.7714,15
7.9987,16
8,16.003
8.6321,17
9,17.466
9.5075,18
10,18.363
10.911,19
11,19.031
12,19.29
13,19.511
14,19.647
15,19.663
16,19.561
17,19.383
18,19.164
18.643,19
19,18.819
20,18.27
20.381,18
21,17.512
