x1,y1
19.478,21
19.95,20
20,19.889
20.263,19
20.488,18
20.667,17
20.791,16
20.848,15
20.827,14
20.72,13
20.526,12
20.247,11
20,10.342
19.777,10
19.039,9
19,8.9553
18.027,8
18,7.9769
17,7.4005
16.12,7
16,6.9576
15,6.7804
14,6.8153
13,6.9975
12.994,7
12,7.8749
11.932,8
12,9
13,9
14,9
15,9
15,9
15.884,10
15.869,11
15.852,12
15,13
15,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7,13
6,13
5.8047,14
5.8382,15
6,15.848
6.0376,16
6.4405,17
6.9308,18
7,18.108
7.6456,19
8,19.401
8.6002,20
9,20.376
9.6922,21
