x1,y1
21,8.1813
20.851,8
20.132,7
20,6.8291
19,6.0423
18.937,6
18,5.4911
17.05,5
17,4.9808
16,4.7169
15,4.5434
14,4.5095
13,4.6434
12,4.9407
11.866,5
11,5.6784
10.666,6
10.046,7
10,7.2099
9.8717,8
10,9
11,9
12,9
13,9
14,9
14,9
14.955,10
14.955,11
14.955,12
14,13
14,13
13,13
12,13
11,13
10,13
9,13
8,13
7.3671,14
7.4119,15
7.6953,16
8,16.754
8.1411,17
8.9125,18
9,18.086
10,18.972
10.034,19
11,19.424
12,19.998
12.005,20
13,20.218
14,20.382
15,20.493
16,20.551
17,20.56
18,20.519
19,20.421
20,20.249
21,20.061
