-0.077038,-0.082521,-0.085577,-0.08768,-0.088969,-0.089664,-0.090044,-0.090254,-0.090314,-0.090244,-0.089873,-0.088925,-0.087457,-0.085632,-0.083418,-0.080571,-0.076618,-0.070743,-0.061542,-0.047975,-0.031026,-0.013453,0.0012135,0.0095962,0.015589,0.023891,0.036324,0.052311,0.070447,0.089147,0.10927
-0.079491,-0.084563,-0.087771,-0.089933,-0.091213,-0.091684,-0.091608,-0.091399,-0.091446,-0.091441,-0.091218,-0.090454,-0.088986,-0.086977,-0.084663,-0.08197,-0.078556,-0.073685,-0.065779,-0.05304,-0.035874,-0.017549,-0.0029124,0.0060908,0.011293,0.017571,0.027911,0.042402,0.060076,0.07834,0.09815
-0.082371,-0.087515,-0.090508,-0.092403,-0.093395,-0.093517,-0.093038,-0.092175,-0.091741,-0.091651,-0.091625,-0.091404,-0.09044,-0.088554,-0.086243,-0.083701,-0.080822,-0.07715,-0.071266,-0.060358,-0.043934,-0.024739,-0.0080775,0.0028946,0.0088377,0.013762,0.022089,0.034592,0.051475,0.069186,0.088709
-0.084727,-0.090097,-0.092802,-0.094389,-0.095192,-0.095228,-0.09462,-0.093191,-0.092128,-0.091742,-0.091684,-0.091668,-0.091199,-0.089676,-0.087364,-0.08481,-0.082052,-0.078855,-0.074374,-0.065849,-0.050992,-0.031704,-0.013414,-0.00041568,0.0068591,0.011179,0.017911,0.02838,0.04417,0.061228,0.08046
-0.086424,-0.092156,-0.094779,-0.096165,-0.09662,-0.096386,-0.095788,-0.094316,-0.092705,-0.091873,-0.091706,-0.091731,-0.091579,-0.090502,-0.088247,-0.085617,-0.082862,-0.079882,-0.076158,-0.069641,-0.056669,-0.037954,-0.018651,-0.0039308,0.0049745,0.0093507,0.014991,0.023597,0.038064,0.054352,0.073272
-0.087424,-0.093705,-0.096571,-0.097898,-0.097838,-0.097396,-0.096659,-0.09512,-0.093197,-0.092031,-0.09171,-0.091726,-0.091681,-0.09095,-0.088868,-0.08613,-0.083354,-0.080508,-0.077256,-0.072179,-0.06114,-0.043379,-0.02357,-0.0075454,0.003005,0.0079686,0.013005,0.020116,0.03313,0.048559,0.067144
-0.087882,-0.094424,-0.097727,-0.1,-0.098557,-0.097721,-0.097071,-0.095393,-0.093327,-0.092079,-0.091708,-0.091706,-0.091684,-0.091127,-0.089197,-0.086346,-0.083526,-0.080801,-0.077929,-0.073868,-0.064633,-0.047973,-0.028,-0.011087,0.00086648,0.0067632,0.011622,0.017692,0.029282,0.043832,0.062052
-0.087428,-0.093839,-0.097018,-0.098623,-0.098248,-0.097534,-0.096714,-0.095028,-0.093078,-0.092001,-0.09168,-0.091676,-0.091652,-0.091125,-0.089225,-0.086261,-0.083386,-0.080792,-0.078269,-0.074973,-0.067277,-0.05171,-0.03178,-0.014354,-0.0014153,0.0054854,0.010515,0.016029,0.026405,0.040133,0.057983
-0.086144,-0.0918,-0.094835,-0.096677,-0.097099,-0.09668,-0.09568,-0.093976,-0.092494,-0.091818,-0.091649,-0.091655,-0.091591,-0.090953,-0.088906,-0.085838,-0.082948,-0.08051,-0.078327,-0.075638,-0.06913,-0.054487,-0.034722,-0.017125,-0.0037119,0.0040074,0.0094572,0.014876,0.024392,0.0374,0.05492
-0.08433,-0.089559,-0.092593,-0.094463,-0.095153,-0.094988,-0.094111,-0.092835,-0.092016,-0.091715,-0.091661,-0.091651,-0.091444,-0.090496,-0.088164,-0.085043,-0.082236,-0.080032,-0.078217,-0.076004,-0.070229,-0.056129,-0.03657,-0.019118,-0.0057669,0.0024029,0.0083808,0.014091,0.023159,0.035611,0.052861
