-0.056022,-0.071039,-0.076563,-0.07983,-0.081725,-0.082758,-0.083148,-0.083088,-0.082559,-0.081358,-0.078982,-0.075039,-0.06947,-0.062027,-0.051904,-0.038714,-0.023467,-0.0077041,0.0059323,0.014113,0.02069,0.030042,0.043514,0.060395,0.078708,0.097686,0.11717,0.1374,0.15902,0.18229,0.20945
-0.059137,-0.072591,-0.078777,-0.082667,-0.084965,-0.086225,-0.086647,-0.086463,-0.085699,-0.084394,-0.082411,-0.079345,-0.074808,-0.06834,-0.059062,-0.046031,-0.03008,-0.013562,2.9185e-05,0.0088887,0.014318,0.021194,0.032386,0.048005,0.065915,0.084663,0.10391,0.12374,0.14477,0.16737,0.19411
-0.063479,-0.076652,-0.083178,-0.087093,-0.088872,-0.089356,-0.089217,-0.088874,-0.08812,-0.08676,-0.084962,-0.082731,-0.079693,-0.075108,-0.067833,-0.056306,-0.0405,-0.022503,-0.0064336,0.0046602,0.010813,0.015945,0.024618,0.03814,0.05518,0.073608,0.092641,0.1122,0.13274,0.15463,0.18073
-0.067664,-0.081338,-0.08789,-0.091538,-0.092885,-0.092612,-0.091468,-0.090775,-0.090109,-0.088794,-0.086788,-0.084502,-0.081876,-0.078455,-0.073369,-0.064495,-0.049936,-0.031207,-0.01299,0.00045637,0.0080855,0.012463,0.019022,0.03025,0.045896,0.063874,0.082697,0.10207,0.12227,0.14359,0.16899
-0.071503,-0.085935,-0.092043,-0.094714,-0.095207,-0.094443,-0.092727,-0.091689,-0.09129,-0.090434,-0.08836,-0.085809,-0.083145,-0.080208,-0.076394,-0.070103,-0.057655,-0.039088,-0.01941,-0.0039088,0.0055335,0.010232,0.015216,0.02427,0.038109,0.05537,0.073973,0.093205,0.11319,0.13409,0.15876
-0.073895,-0.089172,-0.09502,-0.097168,-0.096616,-0.095274,-0.093321,-0.092038,-0.091636,-0.09126,-0.089609,-0.086776,-0.083918,-0.081084,-0.077967,-0.073471,-0.063514,-0.045878,-0.025399,-0.0083177,0.0028944,0.008638,0.012719,0.019964,0.031902,0.048076,0.066428,0.085556,0.10544,0.12607,0.1501
-0.074573,-0.089749,-0.096515,-0.1,-0.09773,-0.095654,-0.093453,-0.092082,-0.091712,-0.091502,-0.090238,-0.087334,-0.084231,-0.081421,-0.078741,-0.075404,-0.067802,-0.051562,-0.030787,-0.012587,0.00013759,0.0071966,0.01116,0.017038,0.027221,0.042062,0.060043,0.079081,0.09894,0.11945,0.14295
-0.073536,-0.088288,-0.094359,-0.097162,-0.097036,-0.095051,-0.092677,-0.091873,-0.091699,-0.091467,-0.090239,-0.087321,-0.084037,-0.081269,-0.078974,-0.076485,-0.070819,-0.056183,-0.03547,-0.016527,-0.0026474,0.0056567,0.010151,0.015135,0.023871,0.037379,0.054834,0.073768,0.093646,0.11412,0.13723
-0.071645,-0.085168,-0.090741,-0.093438,-0.093885,-0.093057,-0.091964,-0.091653,-0.091559,-0.09114,-0.089621,-0.086588,-0.083319,-0.080726,-0.078824,-0.076998,-0.072764,-0.059709,-0.039282,-0.019918,-0.0053195,0.0038908,0.0091938,0.013875,0.021611,0.033982,0.050825,0.069638,0.089548,0.11005,0.13289
-0.068731,-0.081455,-0.087171,-0.090327,-0.091575,-0.091687,-0.091404,-0.09132,-0.091093,-0.090261,-0.088246,-0.08516,-0.082167,-0.079946,-0.078508,-0.077226,-0.073857,-0.061992,-0.041881,-0.022415,-0.0076775,0.0018847,0.0079499,0.013002,0.020267,0.031812,0.048056,0.066736,0.086674,0.10722,0.1299
